log10(Mass)+10    log10(VelDisp_subhalos)
10.422463 -inf
10.413280 -inf
10.421216 1.400347
10.445304 -inf
10.441803 -inf
10.429741 -inf
10.381642 -inf
10.418193 1.720626
10.441117 -inf
10.431609 -inf
10.400939 1.530042
10.417514 1.684639
10.312570 1.465748
10.395406 1.541516
10.446007 1.672494
10.443311 -inf
10.433150 -inf
10.432664 -inf
10.420094 -inf
10.435983 1.675119
10.446519 1.477895
10.410909 -inf
10.444162 -inf
10.401898 -inf
10.399825 1.520534
10.431687 -inf
10.437439 -inf
10.386832 -inf
10.437162 -inf
10.355089 -inf
10.399555 -inf
10.355186 1.562831
10.438307 -inf
10.419354 1.626747
10.327478 1.389826
10.454988 -inf
10.403262 1.330300
10.424992 -inf
10.417168 -inf
10.421822 -inf
10.399058 -inf
10.404897 -inf
10.404311 -inf
10.341096 1.675969
10.303648 1.364462
10.365997 -inf
10.382258 1.288117
10.424946 -inf
10.405573 1.554125
10.429174 -inf
10.410325 1.612642
10.359999 1.670328
10.344118 1.510565
10.390070 -inf
10.357673 -inf
10.417788 -inf
10.427159 -inf
10.440524 -inf
10.337350 1.362534
10.400326 -inf
10.401243 -inf
10.364959 -inf
10.430753 -inf
10.377642 -inf
10.405506 -inf
10.376663 1.503592
10.393573 1.665203
10.413570 -inf
10.359084 1.577053
10.428401 -inf
10.181828 1.433057
10.417073 -inf
10.160969 -inf
10.036436 -inf
10.396981 1.567221
10.401509 1.630083
10.369507 -inf
10.413351 -inf
10.406063 -inf
10.394523 1.605678
10.427594 -inf
10.337793 1.568384
10.321853 -inf
10.430977 -inf
10.369873 -inf
10.420018 -inf
10.400049 -inf
10.416946 -inf
10.395672 -inf
10.361606 -inf
10.389089 -inf
10.349106 -inf
10.444552 -inf
10.416212 -inf
10.272934 1.624737
10.414652 -inf
10.363566 1.613070
10.237021 -inf
10.389635 -inf
10.382832 -inf
10.272766 1.614494
10.391804 -inf
10.409796 -inf
10.393752 -inf
10.375526 -inf
10.408993 1.721192
10.346628 -inf
10.410534 -inf
10.409075 -inf
10.413127 -inf
10.374854 -inf
10.406422 -inf
10.411834 -inf
10.350517 -inf
10.261138 1.160863
10.434638 -inf
10.357954 -inf
10.419918 -inf
10.370331 -inf
10.225210 1.515271
10.405046 -inf
10.386853 -inf
10.347933 -inf
10.382192 -inf
10.380772 1.281769
10.410374 1.611647
10.135621 -inf
10.379022 -inf
10.296604 1.461858
10.399532 -inf
10.389226 -inf
10.296934 1.670888
10.396696 -inf
10.401636 -inf
10.350808 -inf
10.352035 -inf
10.389616 -inf
10.415878 -inf
10.327752 -inf
10.351102 -inf
10.321348 2.493698
10.403052 -inf
10.305246 -inf
10.381061 -inf
10.331605 -inf
10.371609 -inf
10.325798 -inf
10.398803 -inf
10.397509 -inf
10.291905 -inf
10.356643 -inf
10.395935 -inf
10.314389 -inf
10.314297 -inf
10.378449 -inf
10.409262 -inf
10.348346 -inf
10.392122 -inf
10.359273 -inf
10.161262 -inf
10.144510 -inf
10.380578 -inf
10.383320 -inf
10.354936 -inf
10.387415 -inf
10.402430 -inf
10.398202 -inf
10.399708 -inf
10.037012 1.508194
10.379092 -inf
10.299079 1.374414
10.337954 1.382044
10.368858 -inf
10.401272 -inf
9.966938 2.189239
10.364296 -inf
10.345348 -inf
10.402970 -inf
10.398329 -inf
10.371342 -inf
10.362939 -inf
10.065328 1.545935
10.346379 -inf
10.084515 -inf
10.288876 1.692973
10.363705 -inf
10.351618 -inf
10.380162 -inf
10.302963 -inf
10.342388 1.566378
10.382621 -inf
10.359154 -inf
10.371370 -inf
10.367218 -inf
10.309665 -inf
10.381476 -inf
10.347834 -inf
10.384247 1.692523
10.382447 -inf
10.333340 -inf
10.388025 -inf
10.171284 -inf
10.338651 1.718046
10.388300 -inf
10.226575 1.411563
10.311648 1.586763
10.014125 -inf
10.374521 -inf
10.360294 -inf
10.368539 -inf
10.378905 -inf
10.347432 -inf
10.367579 -inf
10.364633 -inf
10.365861 -inf
10.373415 -inf
10.337779 -inf
10.357876 1.663370
10.355548 -inf
10.338274 1.591412
10.359062 -inf
10.338085 -inf
10.247915 -inf
10.381014 -inf
10.386236 -inf
10.363230 -inf
10.368738 -inf
10.336232 -inf
10.340415 1.531066
10.325321 -inf
10.338500 -inf
10.381759 -inf
10.315990 -inf
10.323845 -inf
10.326002 1.319765
10.304710 1.383561
10.296897 1.606013
10.299071 1.578967
10.193904 -inf
10.394719 -inf
10.361088 -inf
10.358386 -inf
10.389446 -inf
10.223503 -inf
10.228254 -inf
10.310329 1.182417
10.359867 -inf
10.352250 -inf
10.344055 -inf
10.191496 -inf
10.364284 -inf
10.311474 -inf
10.372602 -inf
10.334508 -inf
10.371533 -inf
10.359205 -inf
10.358773 1.724940
10.317049 1.535003
10.347221 -inf
10.166513 1.352365
10.346406 -inf
10.311179 -inf
10.360313 -inf
10.356044 -inf
10.318062 -inf
10.234737 -inf
10.337574 -inf
10.345755 -inf
10.359118 -inf
10.332253 -inf
10.038550 2.463423
10.325756 -inf
10.328444 1.637458
10.330491 -inf
10.344617 -inf
10.328941 -inf
10.349895 -inf
10.305491 -inf
10.201610 2.085173
10.304941 -inf
10.339514 -inf
9.821603 1.701952
10.355184 -inf
10.349732 -inf
10.318448 -inf
10.365847 -inf
10.371547 -inf
10.349575 -inf
10.331470 -inf
10.362524 -inf
10.330742 -inf
10.340485 -inf
10.213330 1.557883
10.295613 -inf
10.277076 -inf
10.348098 -inf
10.333972 1.580575
10.338398 1.649144
10.353954 -inf
10.299681 -inf
10.304494 -inf
10.285481 -inf
10.304040 -inf
10.299542 -inf
10.344804 -inf
10.302499 -inf
10.341397 -inf
10.317360 -inf
10.194861 1.614235
10.341624 1.554872
10.351999 -inf
10.304885 -inf
10.347591 -inf
10.350957 -inf
10.322465 -inf
10.120800 1.628382
10.340875 -inf
10.282673 -inf
10.341473 -inf
10.249925 -inf
10.265322 -inf
10.371987 -inf
10.356507 -inf
10.350046 -inf
10.354761 -inf
10.282184 -inf
10.311529 -inf
10.325857 1.685829
10.337806 -inf
10.268017 1.614298
10.291101 -inf
10.320629 -inf
10.286877 -inf
10.372320 -inf
10.306987 -inf
10.355809 -inf
10.321714 -inf
10.238398 -inf
10.319431 -inf
10.169610 -inf
10.173152 -inf
10.303258 -inf
10.322855 1.425683
10.217731 -inf
10.246472 1.417657
10.172298 -inf
10.294525 -inf
10.300960 -inf
10.284620 1.367578
10.320829 -inf
10.284988 -inf
10.213703 -inf
10.309866 -inf
10.333292 -inf
10.327582 -inf
10.360054 -inf
10.267453 -inf
10.333218 -inf
10.318427 -inf
10.297231 -inf
10.327068 -inf
10.330118 -inf
10.330955 -inf
10.130540 -inf
10.324122 -inf
10.310042 1.598669
10.296654 1.675114
10.320975 -inf
10.302663 -inf
10.337731 -inf
10.299665 -inf
10.298725 1.828096
10.293210 -inf
10.299966 1.361442
10.342041 -inf
10.273670 -inf
10.335511 -inf
10.322487 1.604057
10.261418 1.008074
10.328850 -inf
10.346524 -inf
10.279108 -inf
10.324187 -inf
10.267480 -inf
10.297731 -inf
10.307757 -inf
10.292274 -inf
10.316471 -inf
10.344490 -inf
10.304145 1.538335
10.275061 -inf
10.329571 -inf
10.287240 1.469927
10.321281 -inf
10.179807 -inf
10.295208 1.624264
10.178052 -inf
10.306818 -inf
10.310987 -inf
10.298088 -inf
10.313227 -inf
10.304647 -inf
10.318558 -inf
10.325452 -inf
10.268389 -inf
10.296747 -inf
10.062997 -inf
10.236120 -inf
10.311755 -inf
10.284877 -inf
10.298093 -inf
10.303174 -inf
10.307650 -inf
10.329160 -inf
10.297722 -inf
10.301314 -inf
10.325099 -inf
10.309207 -inf
10.323209 -inf
10.025833 -inf
10.310944 -inf
10.287040 1.632890
10.305490 -inf
10.328943 -inf
10.181353 -inf
10.291314 -inf
10.211842 1.551999
10.295533 -inf
10.294621 -inf
10.311013 -inf
10.291574 -inf
10.273609 -inf
10.296220 -inf
10.321083 -inf
10.269611 -inf
10.304551 -inf
10.227184 -inf
10.204257 1.497052
10.237611 -inf
10.306214 -inf
10.277197 -inf
10.292688 -inf
10.259440 -inf
10.282864 -inf
10.290615 -inf
10.136501 1.615428
10.059337 1.376751
10.264617 -inf
10.321943 -inf
10.275173 -inf
10.265261 -inf
10.290678 -inf
10.306346 -inf
10.297124 1.614918
10.274056 -inf
10.308364 1.564150
10.278042 -inf
10.301325 -inf
10.293551 -inf
10.311529 -inf
10.260241 1.524612
10.252273 -inf
10.276926 -inf
10.301519 -inf
10.315175 -inf
10.281495 -inf
10.320876 -inf
10.253582 -inf
10.292113 -inf
10.249693 -inf
10.175915 -inf
10.308466 -inf
10.262129 -inf
10.312534 -inf
10.293305 -inf
10.284270 -inf
10.230568 -inf
10.281830 -inf
10.309586 -inf
10.286026 -inf
10.189548 -inf
10.096105 -inf
10.252992 -inf
10.240683 -inf
10.249994 1.657072
10.289100 -inf
10.311918 -inf
10.229964 1.163134
10.266338 -inf
10.305744 -inf
10.097443 1.446416
10.280061 -inf
10.269200 1.619931
10.292286 -inf
10.281769 -inf
10.229952 1.536291
10.282731 -inf
10.250136 -inf
10.261375 -inf
10.293035 -inf
10.284179 -inf
10.072463 1.537237
10.140558 1.380359
10.316253 -inf
10.289903 -inf
10.128570 -inf
10.295146 -inf
10.266296 -inf
10.286051 -inf
10.292402 -inf
10.273284 -inf
10.224920 -inf
10.209005 -inf
10.291027 -inf
10.268307 -inf
10.295488 -inf
10.273650 -inf
10.267179 -inf
10.271206 -inf
10.243527 -inf
10.283245 -inf
10.301659 -inf
10.271319 -inf
10.265082 -inf
10.112945 -inf
10.287202 -inf
10.275095 -inf
10.206760 -inf
10.303476 -inf
10.243118 -inf
10.281992 -inf
10.214769 1.682072
10.284108 -inf
10.278298 -inf
10.294899 -inf
10.105148 -inf
10.282754 -inf
10.306306 -inf
9.880204 2.480353
10.148456 -inf
10.254045 -inf
10.236554 -inf
10.064164 1.025764
10.272627 -inf
10.279960 -inf
10.112703 -inf
10.258319 -inf
10.301388 -inf
10.254527 -inf
10.259533 -inf
10.230484 1.565707
10.225429 -inf
10.272826 -inf
10.267667 -inf
10.240497 -inf
10.265376 -inf
10.168187 -inf
10.278380 -inf
10.281201 -inf
10.236826 -inf
10.222607 1.261732
10.259554 -inf
10.209674 1.705644
10.268868 -inf
10.141361 -inf
10.254956 -inf
10.271271 -inf
10.270976 -inf
10.253664 1.611479
10.260638 -inf
10.237372 -inf
10.261169 -inf
10.253880 -inf
10.269995 -inf
10.177399 -inf
10.276492 -inf
10.257292 -inf
10.252538 -inf
10.207025 -inf
10.280225 -inf
10.257010 -inf
10.261296 -inf
10.196404 -inf
10.271643 -inf
10.245446 -inf
10.201703 -inf
10.258442 -inf
10.239597 -inf
10.234086 -inf
10.268580 -inf
10.240487 -inf
10.252468 -inf
10.228086 -inf
10.189227 -inf
10.254184 -inf
10.250075 -inf
10.129780 -inf
10.238631 -inf
10.252057 -inf
10.259006 -inf
10.274615 -inf
10.207354 -inf
10.267179 -inf
10.139562 -inf
10.255470 -inf
10.208636 -inf
10.109142 -inf
10.215057 -inf
10.261254 -inf
10.249648 -inf
10.231309 -inf
10.234575 -inf
10.239926 -inf
10.226730 -inf
10.155509 -inf
10.163708 -inf
10.272581 -inf
10.229795 -inf
10.233044 -inf
10.222377 -inf
10.243361 -inf
10.247401 -inf
10.120576 1.530262
10.256340 -inf
10.214982 -inf
10.212820 -inf
10.239732 -inf
10.232462 -inf
10.143364 1.403323
10.234010 -inf
10.253027 -inf
10.181465 1.426906
10.226045 -inf
10.163122 -inf
10.248722 -inf
10.230972 -inf
10.221562 -inf
10.170974 1.202956
10.275537 -inf
10.181141 -inf
10.203916 -inf
10.227290 -inf
10.228004 -inf
10.204599 1.422250
10.246016 -inf
10.225946 -inf
10.239328 -inf
10.261759 -inf
9.976401 1.990137
10.260011 1.554419
10.274153 -inf
10.239221 -inf
10.252126 -inf
10.196702 -inf
10.208050 -inf
10.236736 -inf
10.227226 -inf
10.216541 -inf
10.185718 -inf
10.255751 -inf
10.264662 -inf
10.256448 -inf
10.220285 -inf
10.275800 -inf
10.255771 -inf
10.239901 -inf
10.246379 -inf
10.235829 -inf
10.241108 -inf
10.165496 -inf
9.929947 1.474005
10.233462 -inf
10.089927 1.672156
10.216851 -inf
10.182230 -inf
10.192512 -inf
10.198729 1.033798
10.204829 -inf
10.256058 -inf
10.250960 -inf
10.257730 -inf
10.210786 -inf
10.096844 1.302392
10.272102 -inf
10.226195 -inf
10.221786 -inf
10.240830 1.550050
10.188760 1.477516
10.244807 -inf
10.187008 -inf
10.245508 -inf
10.203645 -inf
10.241588 -inf
10.236958 -inf
10.143078 -inf
10.212255 -inf
10.263260 -inf
10.055034 -inf
10.197787 -inf
10.198381 -inf
10.235398 -inf
10.138315 -inf
10.243768 -inf
10.231945 -inf
10.203619 -inf
10.231421 -inf
9.916064 -inf
10.262501 -inf
10.229195 -inf
10.238850 -inf
10.226336 -inf
10.162110 1.425733
10.232424 1.568573
10.044909 1.421318
10.056303 1.430549
10.208917 -inf
10.224750 -inf
10.111996 1.597495
10.171230 -inf
10.169763 1.448503
10.240578 1.576851
10.235980 -inf
10.247660 -inf
10.109877 1.491249
10.236328 -inf
10.210881 -inf
10.215594 -inf
10.190987 -inf
10.181792 -inf
10.224207 -inf
10.169615 -inf
10.012458 1.411181
10.172349 -inf
10.230937 -inf
10.210591 -inf
10.175573 -inf
10.194825 -inf
10.195103 -inf
10.233126 -inf
10.241955 -inf
10.152394 -inf
10.203183 -inf
10.224771 -inf
10.227614 -inf
10.235476 -inf
10.268090 -inf
10.003389 -inf
10.219866 -inf
10.216298 -inf
10.210563 -inf
10.208725 -inf
10.233713 -inf
10.218303 -inf
10.206307 -inf
10.227526 -inf
10.226948 -inf
10.179616 -inf
10.193642 -inf
10.229947 1.611928
10.222931 -inf
10.190429 -inf
10.203552 -inf
10.205184 -inf
10.213336 -inf
10.201239 -inf
10.238301 -inf
10.217589 -inf
10.203561 -inf
9.946926 1.174240
10.215811 -inf
10.125085 -inf
10.199812 -inf
10.177675 -inf
10.112493 -inf
10.144445 -inf
9.741048 -inf
10.085641 -inf
10.237559 -inf
10.116805 -inf
10.212855 -inf
10.199121 -inf
10.227635 -inf
10.193947 -inf
10.168042 -inf
10.197275 -inf
10.062324 1.538737
10.152511 -inf
10.141594 -inf
10.121345 -inf
9.937911 1.362015
10.177357 -inf
10.202632 -inf
10.170247 -inf
10.224775 -inf
10.196517 -inf
10.140191 -inf
10.171260 -inf
10.211047 -inf
9.824377 -inf
10.227477 -inf
10.178063 -inf
10.056729 -inf
10.185478 -inf
10.208135 -inf
10.196861 -inf
9.975911 -inf
10.179783 -inf
10.182258 -inf
10.184099 1.495507
10.226237 1.515452
10.183447 -inf
10.203469 -inf
10.184154 -inf
10.201865 -inf
9.935447 -inf
10.215045 -inf
10.192930 -inf
10.194244 -inf
10.196067 -inf
10.192385 -inf
10.211452 -inf
10.213874 -inf
10.147107 -inf
10.181929 -inf
10.203295 -inf
10.126107 -inf
10.188275 -inf
10.224684 -inf
10.197314 -inf
10.205626 -inf
10.201609 -inf
10.214775 -inf
10.190455 -inf
10.092683 -inf
10.156060 -inf
10.183669 -inf
10.234410 1.618067
10.001460 -inf
10.174018 -inf
10.211567 -inf
10.088179 -inf
10.057373 -inf
10.170670 -inf
10.135724 1.362898
10.174937 -inf
10.225084 -inf
10.177840 -inf
10.222457 -inf
10.176888 -inf
9.848273 1.279027
10.162300 -inf
10.229344 -inf
10.179734 -inf
10.187823 -inf
10.202329 -inf
10.208879 -inf
10.192734 -inf
10.191691 -inf
10.170677 -inf
10.194172 -inf
10.137334 1.369277
10.191098 -inf
10.181931 -inf
10.169537 -inf
10.194591 -inf
10.174718 -inf
10.155398 -inf
10.170582 -inf
10.205980 -inf
10.187885 -inf
10.137753 1.284259
10.185313 -inf
10.201863 -inf
10.131723 -inf
10.114014 -inf
10.196944 -inf
10.203432 -inf
10.172269 -inf
10.193701 -inf
10.201942 -inf
10.175011 -inf
10.164482 -inf
10.172900 -inf
9.899035 -inf
10.180345 1.447648
10.166240 -inf
10.152738 1.503742
10.190322 -inf
10.171936 -inf
10.213007 -inf
10.171925 -inf
10.158555 -inf
10.166498 -inf
10.141847 -inf
10.208046 -inf
10.186676 -inf
10.212566 -inf
10.113891 -inf
10.178596 -inf
10.135772 -inf
9.989940 2.352097
10.189051 -inf
10.201630 -inf
10.159329 1.539755
10.207426 -inf
10.105250 -inf
10.172587 -inf
10.190482 -inf
10.174511 -inf
10.181333 -inf
10.175336 -inf
9.877349 -inf
10.146313 -inf
10.189979 -inf
10.160882 -inf
10.199761 -inf
10.187056 -inf
10.089612 1.258733
10.165222 -inf
9.990499 -inf
10.204651 1.619715
10.182040 -inf
10.036592 1.354512
10.112135 1.405869
10.153289 -inf
10.134706 1.302550
10.180543 -inf
10.191208 -inf
10.183144 -inf
10.161592 -inf
10.182462 -inf
9.933729 -inf
10.170961 -inf
10.171717 -inf
10.192698 -inf
10.147435 -inf
10.112562 -inf
10.159650 -inf
10.093488 1.494266
10.118555 -inf
10.204440 -inf
9.969225 -inf
10.207234 -inf
10.139244 -inf
10.178613 -inf
10.143113 -inf
10.162941 -inf
10.179789 -inf
10.138896 -inf
10.181022 1.505142
10.162975 -inf
10.158598 -inf
10.154591 -inf
10.176948 -inf
10.174948 -inf
10.174105 -inf
10.177822 -inf
10.176849 1.480701
10.137975 -inf
10.119343 1.257022
10.170487 -inf
10.011821 -inf
10.173905 -inf
10.133170 -inf
10.121805 -inf
10.042030 1.236220
10.143170 -inf
10.092646 -inf
10.142001 -inf
10.204053 -inf
10.212128 -inf
10.149632 -inf
10.137799 -inf
10.122790 -inf
10.186505 -inf
10.161821 -inf
10.163486 -inf
10.172402 -inf
10.150758 -inf
10.152502 -inf
10.160884 -inf
10.193502 -inf
10.158442 -inf
10.163548 -inf
10.124162 -inf
10.178672 -inf
10.168706 -inf
10.076121 1.509110
10.156380 -inf
10.174105 -inf
10.045038 1.394403
10.147745 -inf
10.126154 -inf
10.158647 -inf
10.160120 -inf
10.158815 -inf
10.150273 1.523941
10.190568 -inf
10.142572 -inf
10.156343 -inf
10.166148 -inf
10.052083 -inf
10.154281 -inf
10.079847 -inf
10.109045 1.156439
10.150174 1.170058
10.151464 -inf
10.175732 -inf
10.159353 -inf
10.145470 -inf
10.120226 -inf
10.152311 -inf
10.172831 -inf
10.173330 -inf
10.172520 -inf
10.174726 -inf
10.195393 -inf
10.103351 -inf
9.926371 -inf
10.103395 -inf
10.148501 -inf
10.151614 -inf
9.764122 1.456099
10.067268 -inf
10.176529 -inf
10.155649 -inf
10.161463 -inf
10.163885 -inf
10.136555 1.516689
10.182891 -inf
10.087874 -inf
10.170767 -inf
10.133710 -inf
10.157530 -inf
10.179084 -inf
10.048261 -inf
10.116960 -inf
10.144513 -inf
10.178304 -inf
10.146855 -inf
10.143234 -inf
10.061925 -inf
10.163169 -inf
10.017762 -inf
10.095617 -inf
10.125295 -inf
10.156582 -inf
10.180151 -inf
10.143259 -inf
10.061353 -inf
10.090279 1.426944
10.084606 -inf
10.150098 -inf
10.137702 -inf
10.152634 -inf
10.137239 -inf
10.138969 -inf
10.147477 -inf
10.151106 -inf
9.852429 -inf
10.146191 -inf
10.159520 -inf
10.177213 -inf
10.103413 -inf
9.806092 -inf
10.122238 -inf
10.141354 -inf
10.165447 -inf
10.153383 -inf
10.182920 -inf
10.129873 1.270498
10.128555 -inf
10.117944 -inf
10.171306 -inf
10.096610 -inf
10.098620 -inf
10.099141 -inf
10.112200 -inf
10.161290 -inf
10.139857 -inf
10.160829 -inf
10.130644 -inf
10.149598 -inf
10.128530 -inf
10.142969 -inf
10.136469 -inf
10.136503 1.551762
10.149009 -inf
10.122144 -inf
10.130809 -inf
9.909669 1.314284
10.146868 -inf
10.085082 -inf
10.124501 -inf
10.145984 -inf
10.138999 -inf
10.083015 -inf
10.153131 -inf
10.114271 -inf
10.135624 -inf
10.136346 -inf
10.107936 -inf
10.143370 -inf
10.146703 -inf
10.128748 -inf
10.131750 -inf
9.890283 1.442896
10.116217 -inf
10.116222 -inf
10.157626 -inf
10.154071 -inf
10.045823 1.488013
10.126486 -inf
10.079259 -inf
10.129824 -inf
10.059879 1.240287
10.141785 -inf
10.156659 -inf
10.070908 -inf
10.130595 -inf
10.110308 -inf
10.158107 1.495188
10.117914 -inf
10.117083 -inf
10.057941 1.538509
10.111395 1.491902
10.076588 -inf
10.106607 -inf
10.151745 -inf
10.132729 -inf
10.016669 -inf
10.139963 -inf
10.054871 -inf
10.059549 -inf
10.132782 -inf
10.038049 -inf
10.089703 -inf
10.077612 -inf
10.147897 -inf
10.110577 -inf
10.143169 -inf
10.114082 -inf
9.989978 -inf
10.116020 -inf
10.114842 -inf
10.129469 -inf
10.140280 -inf
10.124227 -inf
10.083866 -inf
10.096019 -inf
10.173642 -inf
10.155065 -inf
10.152875 -inf
10.127438 -inf
10.127849 -inf
10.114137 -inf
10.145250 -inf
10.125723 1.379373
10.116485 -inf
10.080287 -inf
10.105163 -inf
10.146248 -inf
10.142542 -inf
10.105112 -inf
10.144657 -inf
10.120170 -inf
10.128685 -inf
10.078047 -inf
10.082374 -inf
10.156952 -inf
10.107559 -inf
10.120129 -inf
10.096886 -inf
10.164042 -inf
10.143503 -inf
10.146142 -inf
10.121923 -inf
10.135232 -inf
10.161029 -inf
10.119010 -inf
10.059765 -inf
9.954253 1.417609
10.112624 -inf
10.065975 -inf
10.090078 -inf
10.129253 -inf
10.111311 -inf
10.127092 -inf
10.103625 1.477297
10.074303 -inf
10.148139 -inf
10.143854 -inf
9.893674 -inf
10.130816 -inf
10.092291 -inf
10.096674 -inf
10.099320 -inf
10.136639 -inf
10.140595 -inf
10.057289 1.331817
9.863598 0.962205
10.102108 -inf
10.012361 -inf
9.996290 -inf
10.065877 -inf
10.124773 -inf
9.828222 -inf
10.148939 1.508290
10.095858 -inf
10.112923 -inf
10.081455 -inf
9.763017 -inf
10.078848 -inf
10.113065 -inf
10.081641 -inf
10.081626 -inf
9.761892 1.414526
10.101750 -inf
10.103883 -inf
10.111959 -inf
10.081319 -inf
10.074062 1.475301
10.114316 -inf
10.026601 1.527438
10.054220 -inf
10.050477 -inf
10.097235 -inf
10.097774 -inf
10.053614 -inf
10.148616 -inf
10.093551 -inf
10.100924 -inf
10.098122 -inf
10.114152 -inf
10.092249 -inf
10.062575 -inf
10.066861 -inf
10.150018 -inf
10.100967 -inf
9.848701 -inf
9.980711 -inf
10.102669 -inf
10.091733 -inf
10.051831 -inf
10.064682 -inf
9.981636 -inf
10.114649 -inf
10.114177 -inf
10.095873 -inf
10.098729 -inf
10.111061 -inf
10.117045 -inf
10.072348 -inf
10.104741 -inf
10.106974 -inf
10.116140 -inf
10.093511 -inf
10.120956 -inf
10.113153 -inf
10.110868 -inf
10.115580 -inf
10.067191 -inf
10.095701 -inf
10.074864 -inf
9.925458 -inf
10.106286 -inf
10.109406 -inf
10.127205 -inf
10.097948 -inf
10.040506 -inf
10.133542 -inf
10.102928 -inf
