log10(Mass)+10    log10(VelDisp_particles)
10.270838 1.713850
10.453078 1.684669
10.427854 1.657761
10.465885 1.696932
10.415677 1.688389
10.457836 1.720656
10.330950 2.005980
10.315187 1.624277
10.428879 1.685651
10.431101 1.677427
10.415899 1.701560
10.443776 1.749594
10.387440 1.648799
10.435841 1.681132
10.464650 1.708325
10.394180 1.665424
10.457911 1.746490
10.426827 1.669037
10.485149 1.724085
10.431932 1.684722
10.418995 1.646298
10.455959 1.717650
10.409934 1.650950
10.438091 1.674914
10.494868 1.789049
10.447225 1.691337
10.459772 1.680864
10.409275 1.676658
10.428522 1.685627
10.455805 1.695077
10.453045 1.703939
10.432777 1.685895
10.407175 1.670386
10.439122 1.690693
10.431024 1.713473
10.350292 1.647170
10.431110 1.687003
10.357135 1.703265
10.479393 1.767203
10.386033 1.743755
10.440723 1.692272
10.475240 1.779772
10.456735 1.707189
10.445206 1.823767
10.422470 1.668547
10.405655 1.672879
10.383122 1.676928
10.420640 1.666812
10.446208 1.711100
10.440063 1.681293
10.240506 1.691278
10.103504 2.096779
10.388988 1.685314
10.475721 1.796585
9.923913 1.658263
10.422463 1.675301
10.413280 1.687496
10.421216 1.668389
10.445304 1.723249
10.441803 1.687900
10.429741 1.696509
10.381642 1.703206
10.418193 1.670209
10.441117 1.684322
10.431609 1.706524
10.400939 1.761820
10.417514 1.689096
10.312570 1.648915
10.395406 1.658768
10.446007 1.711094
10.443311 1.702361
10.433150 1.673883
10.432664 1.688799
10.420094 1.672763
10.435983 1.691819
10.446519 1.697288
10.410909 1.685418
10.444162 1.891281
10.401898 1.663463
10.399825 1.658012
10.431687 1.698594
10.437439 1.704934
10.386832 2.052370
10.437162 1.682857
10.355089 1.703440
10.399555 1.675546
10.355186 1.655035
10.438307 1.891685
10.419354 1.774746
10.327478 1.632962
10.454988 1.753576
10.403262 1.676753
10.424992 1.691301
10.417168 1.674589
10.421822 1.693744
10.399058 1.654364
10.404897 1.673736
10.404311 1.681354
10.341096 1.644742
10.303648 1.637320
10.365997 1.675470
10.382258 1.687426
10.424946 1.679191
10.405573 1.689985
10.429174 1.711635
10.410325 1.665562
10.359999 1.670320
10.344118 1.644918
10.390070 1.656604
10.357673 1.887111
10.417788 1.689162
10.427159 1.699237
10.440524 1.710108
10.337350 1.620976
10.400326 1.665761
10.401243 1.674828
10.364959 1.684336
10.430753 1.695584
10.377642 1.624307
10.405506 1.749819
10.376663 1.692959
10.393573 1.667880
10.413570 1.664348
10.359084 1.656057
10.428401 1.701191
10.181828 1.593714
10.417073 1.672350
10.160969 1.630648
10.036436 2.230379
10.396981 1.672275
10.401509 1.685322
10.369507 1.682802
10.413351 1.698502
10.406063 1.673996
10.394523 1.684096
10.427594 1.741538
10.337793 1.669102
10.321853 1.652617
10.430977 1.689913
10.369873 1.650451
10.420018 1.690752
10.400049 1.662754
10.416946 1.703578
10.395672 1.658598
10.361606 1.791611
10.389089 1.664961
10.349106 1.647889
10.444552 1.742784
10.416212 1.691191
10.272934 1.634262
10.414652 1.703106
10.363566 1.679120
10.237021 1.862684
10.389635 1.692768
10.382832 1.636707
10.272766 1.627216
10.391804 1.697267
10.409796 1.687838
10.393752 1.672893
10.375526 1.656396
10.408993 1.693607
10.346628 1.633250
10.410534 1.688103
10.409075 1.687024
10.413127 1.695376
10.374854 1.658424
10.406422 1.669341
10.411834 1.684497
10.350517 1.648534
10.261138 1.614886
10.434638 1.736470
10.357954 1.640386
10.419918 1.705125
10.370331 1.667850
10.225210 1.603842
10.405046 1.675717
10.386853 1.662820
10.347933 1.665082
10.382192 1.679312
10.380772 1.680251
10.410374 1.702873
10.135621 1.577999
10.379022 1.662120
10.296604 1.617947
10.399532 1.691656
10.389226 1.689599
10.296934 1.708191
10.396696 1.677008
10.401636 1.692914
10.350808 1.654225
10.352035 1.642297
10.389616 1.642879
10.415878 1.700896
10.327752 1.676412
10.351102 1.677589
10.321348 2.107286
10.403052 1.675731
10.305246 1.650424
10.381061 1.679899
10.331605 1.655178
10.371609 1.703639
10.325798 1.619769
10.398803 1.673309
10.397509 1.698211
10.291905 1.652667
10.356643 1.646773
10.395935 1.687381
10.314389 1.633944
10.314297 1.731711
10.378449 1.656084
10.409262 1.715585
10.348346 1.673430
10.392122 1.674982
10.359273 1.659471
10.161262 1.632895
10.144510 1.648629
10.380578 1.674967
10.383320 1.662770
10.354936 1.663349
10.387415 1.673620
10.402430 1.681129
10.398202 1.669293
10.399708 1.671074
10.037012 1.573413
10.379092 1.675270
10.299079 1.619589
10.337954 1.643919
10.368858 1.649711
10.401272 1.674206
9.966938 2.200102
10.364296 1.651558
10.345348 1.678466
10.402970 1.694150
10.398329 1.685530
10.371342 1.712543
10.362939 1.642823
10.065328 1.637903
10.346379 1.670102
10.084515 1.600788
10.288876 1.604916
10.363705 1.654466
10.351618 1.665186
10.380162 1.685462
10.302963 1.639396
10.342388 1.642355
10.382621 1.714754
10.359154 1.701417
10.371370 1.663603
10.367218 1.738828
10.309665 1.618946
10.381476 1.701532
10.347834 1.632698
10.384247 1.679313
10.382447 1.675311
10.333340 1.719646
10.388025 1.688778
10.171284 1.621247
10.338651 1.625736
10.388300 1.700287
10.226575 1.598691
10.311648 1.669338
10.014125 1.572035
10.374521 1.683235
10.360294 1.660816
10.368539 1.676081
10.378905 1.679862
10.347432 1.662811
10.367579 1.665023
10.364633 1.675330
10.365861 1.662186
10.373415 1.679891
10.337779 1.675381
10.357876 1.697016
10.355548 1.641524
10.338274 1.649866
10.359062 1.654611
10.338085 1.663440
10.247915 1.878942
10.381014 1.684628
10.386236 1.676893
10.363230 1.693826
10.368738 1.672348
10.336232 1.661826
10.340415 1.650015
10.325321 1.668577
10.338500 1.637372
10.381759 1.703240
10.315990 1.647896
10.323845 1.634061
10.326002 1.632248
10.304710 1.648786
10.296897 1.625175
10.299071 1.617161
10.193904 2.137637
10.394719 1.732163
10.361088 1.715184
10.358386 1.657330
10.389446 1.690562
10.223503 1.947665
10.228254 1.644847
10.310329 1.631961
10.359867 1.653360
10.352250 1.651556
10.344055 1.999605
10.191496 1.839006
10.364284 1.766824
10.311474 1.643060
10.372602 1.690672
10.334508 1.656175
10.371533 1.662166
10.359205 1.825493
10.358773 1.699922
10.317049 1.627339
10.347221 1.655121
10.166513 1.595546
10.346406 1.658440
10.311179 1.662369
10.360313 1.662249
10.356044 1.684763
10.318062 1.645750
10.234737 1.835250
10.337574 1.634154
10.345755 1.663106
10.359118 1.675769
10.332253 1.656412
10.038550 2.418001
10.325756 1.647899
10.328444 1.644492
10.330491 2.372979
10.344617 1.687603
10.328941 1.645206
10.349895 1.655130
10.305491 1.627830
10.201610 2.081288
10.304941 1.673306
10.339514 1.644217
9.821603 1.574726
10.355184 1.666592
10.349732 1.651727
10.318448 1.645250
10.365847 1.668558
10.371547 1.716924
10.349575 1.701729
10.331470 1.667217
10.362524 1.672938
10.330742 1.738817
10.340485 1.687015
10.213330 1.629278
10.295613 1.615324
10.277076 1.615583
10.348098 1.636651
10.333972 1.642511
10.338398 1.665644
10.353954 1.660183
10.299681 1.623474
10.304494 1.625644
10.285481 1.660231
10.304040 1.656577
10.299542 1.621682
10.344804 1.665321
10.302499 1.642591
10.341397 1.663232
10.317360 1.631833
10.194861 1.606113
10.341624 1.634287
10.351999 1.664753
10.304885 1.634935
10.347591 1.671290
10.350957 1.658150
10.322465 1.602148
10.120800 1.577878
10.340875 1.639437
10.282673 1.647900
10.341473 1.895415
10.249925 1.607299
10.265322 1.941566
10.371987 1.722750
10.356507 1.687021
10.350046 1.669022
10.354761 1.678119
10.282184 1.717119
10.311529 1.641618
10.325857 1.655326
10.337806 1.679946
10.268017 1.652806
10.291101 1.649728
10.320629 1.660150
10.286877 1.625030
10.372320 1.734660
10.306987 1.666780
10.355809 1.715676
10.321714 1.660799
10.238398 1.615046
10.319431 1.756858
10.169610 1.607059
10.173152 2.399725
10.303258 1.631147
10.322855 1.626990
10.217731 1.727711
10.246472 1.594931
10.172298 1.585051
10.294525 1.662822
10.300960 1.665460
10.284620 1.676667
10.320829 1.648703
10.284988 1.631440
10.213703 1.930939
10.309866 1.641723
10.333292 1.662614
10.327582 1.648786
10.360054 1.738795
10.267453 1.648377
10.333218 1.661777
10.318427 1.705734
10.297231 1.639528
10.327068 1.653380
10.330118 1.700018
10.330955 1.660005
10.130540 1.583816
10.324122 1.717447
10.310042 1.638023
10.296654 1.639236
10.320975 1.655157
10.302663 1.636574
10.337731 1.664696
10.299665 1.635549
10.298725 1.649814
10.293210 1.622006
10.299966 1.632437
10.342041 1.750067
10.273670 1.612055
10.335511 1.673042
10.322487 1.645233
10.261418 1.636045
10.328850 1.661708
10.346524 1.677893
10.279108 1.610720
10.324187 2.119608
10.267480 1.612354
10.297731 1.656012
10.307757 1.638532
10.292274 1.654990
10.316471 1.632048
10.344490 1.674115
10.304145 1.648106
10.275061 1.634480
10.329571 1.653107
10.287240 1.639360
10.321281 1.662017
10.179807 1.591997
10.295208 1.622658
10.178052 1.617246
10.306818 1.645631
10.310987 1.688313
10.298088 1.637327
10.313227 1.648891
10.304647 1.643229
10.318558 1.649846
10.325452 1.670437
10.268389 1.616800
10.296747 1.677311
10.062997 1.586668
10.236120 1.586238
10.311755 1.641145
10.284877 1.623563
10.298093 1.646099
10.303174 1.649735
10.307650 1.637317
10.329160 1.653030
10.297722 1.638103
10.301314 1.661762
10.325099 1.725221
10.309207 1.626757
10.323209 1.653235
10.025833 1.530805
10.310944 1.652992
10.287040 1.653722
10.305490 1.648068
10.328943 1.667648
10.181353 2.245014
10.291314 1.656469
10.211842 1.620485
10.295533 1.643748
10.294621 1.638308
10.311013 1.664918
10.291574 1.743740
10.273609 1.643802
10.296220 1.647211
10.321083 1.665408
10.269611 1.634336
10.304551 1.663336
10.227184 1.779938
10.204257 1.600741
10.237611 1.616442
10.306214 1.642597
10.277197 1.610943
10.292688 1.639028
10.259440 1.623772
10.282864 1.637244
10.290615 1.639045
10.136501 1.881059
10.059337 1.761466
10.264617 1.630400
10.321943 1.688533
10.275173 1.623778
10.265261 1.613774
10.290678 1.655090
10.306346 1.649030
10.297124 1.678689
10.274056 1.733709
10.308364 1.653042
10.278042 1.607931
10.301325 1.639261
10.293551 1.639448
10.311529 1.685203
10.260241 1.627966
10.252273 1.607412
10.276926 1.639450
10.301519 1.641170
10.315175 1.647795
10.281495 1.627677
10.320876 1.952222
10.253582 1.615136
10.292113 1.638382
10.249693 1.647143
10.175915 1.601469
10.308466 1.655353
10.262129 1.656256
10.312534 1.668144
10.293305 1.695333
10.284270 1.620664
10.230568 1.584699
10.281830 1.658843
10.309586 1.654241
10.286026 1.657534
10.189548 1.577291
10.096105 1.598914
10.252992 1.643198
10.240683 1.593740
10.249994 1.654832
10.289100 1.635850
10.311918 1.664320
10.229964 1.578684
10.266338 1.627396
10.305744 1.665277
10.097443 1.540954
10.280061 1.655287
10.269200 1.654864
10.292286 1.663599
10.281769 1.644619
10.229952 1.603290
10.282731 1.645206
10.250136 2.330036
10.261375 1.617868
10.293035 1.658343
10.284179 1.628267
10.072463 1.534767
10.140558 1.757955
10.316253 1.721455
10.289903 1.627404
10.128570 1.744520
10.295146 1.642649
10.266296 1.690670
10.286051 1.637129
10.292402 1.645315
10.273284 1.632917
10.224920 1.615394
10.209005 1.697245
10.291027 1.748542
10.268307 1.639143
10.295488 1.659583
10.273650 1.675909
10.267179 1.639638
10.271206 1.618184
10.243527 1.895910
10.283245 1.614263
10.301659 1.649749
10.271319 1.621052
10.265082 1.618766
10.112945 1.576549
10.287202 1.645877
10.275095 1.642961
10.206760 1.583975
10.303476 1.673490
10.243118 2.320450
10.281992 1.641023
10.214769 1.634865
10.284108 1.628843
10.278298 1.656003
10.294899 1.649586
10.105148 2.299183
10.282754 1.661263
10.306306 1.700116
9.880204 2.484480
10.148456 1.711759
10.254045 1.671397
10.236554 1.607174
10.064164 1.722214
10.272627 1.633605
10.279960 1.639009
10.112703 1.648073
10.258319 1.631066
10.301388 1.669543
10.254527 1.630155
10.259533 1.622439
10.230484 1.587344
10.225429 1.822442
10.272826 1.650912
10.267667 1.704539
10.240497 1.616540
10.265376 1.670523
10.168187 1.592344
10.278380 1.631672
10.281201 1.667753
10.236826 1.603173
10.222607 1.601659
10.259554 1.620708
10.209674 1.598960
10.268868 1.658036
10.141361 1.788691
10.254956 1.630660
10.271271 1.711563
10.270976 1.622731
10.253664 1.630615
10.260638 1.816635
10.237372 1.609091
10.261169 1.678943
10.253880 1.618808
10.269995 1.639713
10.177399 1.669645
10.276492 1.638116
10.257292 1.620329
10.252538 1.630291
10.207025 1.601140
10.280225 1.714292
10.257010 1.619629
10.261296 1.640607
10.196404 1.613751
10.271643 1.634509
10.245446 1.615998
10.201703 1.615752
10.258442 1.624120
10.239597 1.611366
10.234086 1.654137
10.268580 1.633390
10.240487 1.619315
10.252468 1.620236
10.228086 1.612818
10.189227 1.612069
10.254184 1.631439
10.250075 2.040444
10.129780 1.553842
10.238631 1.623089
10.252057 1.614651
10.259006 1.650364
10.274615 1.643957
10.207354 1.600681
10.267179 1.685866
10.139562 1.607601
10.255470 1.628858
10.208636 1.624073
10.109142 1.939208
10.215057 1.789084
10.261254 1.644563
10.249648 1.635773
10.231309 1.602576
10.234575 1.611600
10.239926 1.625029
10.226730 1.607589
10.155509 1.619685
10.163708 1.851720
10.272581 1.684261
10.229795 1.579140
10.233044 1.628306
10.222377 1.597519
10.243361 1.615481
10.247401 1.627409
10.120576 1.594914
10.256340 1.649230
10.214982 1.641781
10.212820 1.607187
10.239732 1.667736
10.232462 1.589022
10.143364 1.569496
10.234010 1.618550
10.253027 1.647993
10.181465 1.570649
10.226045 1.614925
10.163122 1.882095
10.248722 1.613794
10.230972 1.631888
10.221562 1.616782
10.170974 1.587740
10.275537 1.666748
10.181141 1.568781
10.203916 1.617224
10.227290 1.602967
10.228004 1.620322
10.204599 1.597772
10.246016 1.636840
10.225946 1.615492
10.239328 1.613555
10.261759 1.868556
9.976401 1.733293
10.260011 1.692532
10.274153 1.735602
10.239221 1.621305
10.252126 1.641839
10.196702 1.588340
10.208050 1.560879
10.236736 1.624636
10.227226 1.620855
10.216541 1.664561
10.185718 1.591580
10.255751 1.781245
10.264662 1.655859
10.256448 1.629765
10.220285 1.596884
10.275800 1.665137
10.255771 1.634423
10.239901 1.621695
10.246379 1.651674
10.235829 1.689135
10.241108 1.618881
10.165496 1.585783
9.929947 1.532377
10.233462 1.623400
10.089927 1.589070
10.216851 1.616421
10.182230 1.648751
10.192512 1.868671
10.198729 1.605096
10.204829 1.605043
10.256058 1.641568
10.250960 1.624405
10.257730 1.646579
10.210786 1.607653
10.096844 1.552781
10.272102 1.762064
10.226195 1.659863
10.221786 1.617338
10.240830 1.639786
10.188760 1.596410
10.244807 1.618968
10.187008 1.594497
10.245508 1.625797
10.203645 1.611754
10.241588 1.640365
10.236958 1.626793
10.143078 1.584621
10.212255 1.586028
10.263260 1.660997
10.055034 2.244931
10.197787 1.584937
10.198381 1.598886
10.235398 1.614621
10.138315 1.578789
10.243768 1.639286
10.231945 1.623584
10.203619 1.602478
10.231421 1.653949
9.916064 1.581043
10.262501 1.689530
10.229195 1.670197
10.238850 1.622492
10.226336 1.635081
10.162110 1.656971
10.232424 1.628028
10.044909 1.529067
10.056303 1.593957
10.208917 1.595733
10.224750 1.618157
10.111996 1.605336
10.171230 1.576389
10.169763 1.602851
10.240578 1.623418
10.235980 1.600872
10.247660 1.663474
10.109877 1.588307
10.236328 1.636677
10.210881 1.634633
10.215594 1.618353
10.190987 1.644509
10.181792 1.589324
10.224207 1.624785
10.169615 1.568116
10.012458 1.573179
10.172349 1.590051
10.230937 1.637653
10.210591 1.618138
10.175573 1.590339
10.194825 1.597071
10.195103 1.590941
10.233126 1.619137
10.241955 1.650570
10.152394 1.600731
10.203183 1.616894
10.224771 1.622164
10.227614 1.633848
10.235476 1.644797
10.268090 1.708849
10.003389 1.663734
10.219866 1.615593
10.216298 1.624788
10.210563 1.633677
10.208725 1.620768
10.233713 1.628076
10.218303 1.604039
10.206307 1.610227
10.227526 1.620105
10.226948 1.600800
10.179616 1.582667
10.193642 1.610834
10.229947 1.619703
10.222931 1.632138
10.190429 1.603113
10.203552 1.599143
10.205184 1.593125
10.213336 1.621518
10.201239 1.605689
10.238301 1.634316
10.217589 1.629849
10.203561 1.600933
9.946926 1.513628
10.215811 1.623622
10.125085 1.656810
10.199812 1.588717
10.177675 1.600758
10.112493 1.606721
10.144445 1.543480
9.741048 2.104231
10.085641 1.541345
10.237559 1.650134
10.116805 1.988789
10.212855 1.616613
10.199121 1.606082
10.227635 1.615140
10.193947 1.595022
10.168042 1.587589
10.197275 1.595916
10.062324 1.608600
10.152511 1.609309
10.141594 1.567473
10.121345 1.807150
9.937911 1.521382
10.177357 1.571494
10.202632 1.600506
10.170247 1.573102
10.224775 1.645468
10.196517 1.608876
10.140191 1.590038
10.171260 1.585101
10.211047 1.621117
9.824377 2.303758
10.227477 1.632079
10.178063 1.591841
10.056729 1.914458
10.185478 2.099670
10.208135 1.625302
10.196861 1.755524
9.975911 1.529685
10.179783 1.582857
10.182258 1.579726
10.184099 1.598941
10.226237 1.641338
10.183447 1.603854
10.203469 1.589048
10.184154 1.696960
10.201865 1.644887
9.935447 2.116837
10.215045 1.623349
10.192930 1.621587
10.194244 1.617540
10.196067 1.591994
10.192385 1.611183
10.211452 1.955965
10.213874 1.618515
10.147107 1.571589
10.181929 1.607448
10.203295 1.599821
10.126107 2.044954
10.188275 1.608427
10.224684 1.640124
10.197314 1.968220
10.205626 1.660022
10.201609 1.651862
10.214775 1.617986
10.190455 1.590352
10.092683 1.867492
10.156060 1.808373
10.183669 1.606572
10.234410 1.699939
10.001460 2.327444
10.174018 1.600803
10.211567 1.621713
10.088179 1.800442
10.057373 1.548360
10.170670 1.591617
10.135724 1.558339
10.174937 1.588522
10.225084 1.710786
10.177840 1.603390
10.222457 1.650199
10.176888 1.583376
9.848273 1.538844
10.162300 1.637925
10.229344 1.658428
10.179734 1.608667
10.187823 1.611543
10.202329 1.706695
10.208879 1.615966
10.192734 1.604724
10.191691 1.599495
10.170677 1.585573
10.194172 1.606616
10.137334 1.564194
10.191098 2.189400
10.181931 1.598233
10.169537 1.589031
10.194591 1.627175
10.174718 1.586605
10.155398 1.569592
10.170582 1.589026
10.205980 1.613148
10.187885 1.595344
10.137753 1.582169
10.185313 1.601729
10.201863 1.725249
10.131723 1.571994
10.114014 1.598765
10.196944 1.613719
10.203432 1.626946
10.172269 1.580977
10.193701 1.589892
10.201942 1.633392
10.175011 1.596495
10.164482 1.595100
10.172900 1.668247
9.899035 1.512109
10.180345 1.582313
10.166240 1.582430
10.152738 1.579219
10.190322 1.681710
10.171936 1.608062
10.213007 2.014786
10.171925 1.584185
10.158555 1.572203
10.166498 1.594913
10.141847 1.592447
10.208046 1.599451
10.186676 1.619357
10.212566 1.641971
10.113891 1.593223
10.178596 1.589023
10.135772 1.579212
9.989940 2.240903
10.189051 1.605062
10.201630 1.615543
10.159329 1.594578
10.207426 1.627385
10.105250 1.611459
10.172587 1.591009
10.190482 1.598640
10.174511 1.596249
10.181333 1.607474
10.175336 1.617544
9.877349 1.482452
10.146313 1.572088
10.189979 1.628713
10.160882 1.614701
10.199761 1.604142
10.187056 1.746670
10.089612 1.562786
10.165222 1.624940
9.990499 1.551153
10.204651 1.632553
10.182040 1.603200
10.036592 1.539326
10.112135 1.574006
10.153289 1.592507
10.134706 1.583160
10.180543 1.613851
10.191208 1.617161
10.183144 1.639590
10.161592 1.590231
