mass M200 vel_disp group_number subhalo_number zform alpha
6.194690704345703 4.021115303039551 30.326799392700195 7232.0 12498.0 0.0 1.0
13.47616958618164 10.759200096130371 44.31638717651367 7233.0 12500.0 1.0801682858131547 1.5363379479657566
13.47616958618164 10.4331636428833 42.727378845214844 7234.0 12501.0 2.2196784442513806 2.539585295471388
13.367490768432617 9.45505428314209 40.504066467285156 7235.0 12502.0 1.6417900576581217 1.088661684239991
13.367490768432617 9.346375465393066 41.58182907104492 7236.0 12503.0 1.4278515312302755 6.342404783236617
13.041454315185547 7.390157699584961 34.44163513183594 7237.0 12504.0 0.9154388487277823 11.590530540898357
11.519951820373535 10.10712718963623 39.64695739746094 7238.0 12505.0 1.6775301817436077 4.350899723460457
13.47616958618164 11.845988273620605 50.61740493774414 7239.0 12506.0 0.8827005998262091 0.0037470134995191513
13.47616958618164 10.650521278381348 41.517494201660156 7240.0 12507.0 1.0482730297826148 10.867878595987957
13.47616958618164 12.389382362365723 48.17506790161133 7241.0 12508.0 1.7984345190049686 4.252369258240751
13.367490768432617 10.324484825134277 44.338111877441406 7242.0 12509.0 1.2040266887969362 -0.08541353789568144
13.15013313293457 9.998448371887207 42.58326721191406 7244.0 12512.0 1.5232236172134486 -17.382985559443057
13.367490768432617 10.324484825134277 40.051082611083984 7245.0 12513.0 1.1502440277482444 6.247623711592141
13.367490768432617 10.4331636428833 42.97401428222656 7246.0 12514.0 1.5056237692867391 6.613633450921738
13.47616958618164 10.650521278381348 44.34763717651367 7247.0 12515.0 1.7850007037537063 5.978268550656782
12.932775497436523 12.280702590942383 46.77667236328125 7248.0 12516.0 3.065848864039464 -9.054692258926487
13.47616958618164 8.150909423828125 39.13786315917969 7249.0 12517.0 1.2564633608025693 15.761234855979971
13.47616958618164 12.498061180114746 46.90377426147461 7250.0 12518.0 1.9248252847292642 3.171203981075503
13.041454315185547 8.80298137664795 40.584964752197266 7251.0 12519.0 1.5289998018582454 7.700421628411973
13.15013313293457 7.716194152832031 37.732391357421875 7252.0 12520.0 1.3990864678760144 5.608512596666344
13.367490768432617 10.650521278381348 44.49956130981445 7253.0 12521.0 2.11092081520673 3.169330474325746
13.47616958618164 7.8248724937438965 38.2861442565918 7254.0 12522.0 1.0270095240345627 8.51410763146733
13.47616958618164 8.476945877075195 38.2816047668457 7255.0 12523.0 1.514146757352815 2.4672863048240146
13.47616958618164 10.215806007385254 41.341575622558594 7256.0 12524.0 1.2266720103519195 8.86700362238729
13.258811950683594 11.411273002624512 42.610191345214844 7257.0 12525.0 1.4896005510843033 5.433937708536784
13.47616958618164 7.716194152832031 37.37320327758789 7258.0 12526.0 0.9092736751864406 5.712662783296647
12.8240966796875 9.563733100891113 46.36674118041992 7259.0 12527.0 0.4741499023336276 19.83528301143032
13.258811950683594 10.324484825134277 43.108795166015625 7260.0 12528.0 1.1740764212068708 4.527344140586708
13.47616958618164 10.759200096130371 41.956642150878906 7261.0 12529.0 1.1077840467277076 5.885360985762063
13.47616958618164 9.237696647644043 40.43307113647461 7262.0 12530.0 1.188929796720475 6.336784262987342
10.324484825134277 7.2814788818359375 36.797462463378906 7263.0 12531.0 1.304874267160549 7.966029775847812
13.367490768432617 9.12901782989502 42.553321838378906 7264.0 12533.0 0.9632190067904061 6.611759944171975
12.715417861938477 10.215806007385254 41.1137809753418 7265.0 12534.0 1.3645683670898687 0.6334913935151991
13.47616958618164 9.78109073638916 44.4408073425293 7266.0 12535.0 1.7454063165821998 10.414581812012921
13.47616958618164 11.193915367126465 44.00966262817383 7267.0 12536.0 1.8775732495718922 8.062684354242052
13.47616958618164 10.976557731628418 45.178131103515625 7268.0 12537.0 2.094655024146193 4.436310881280429
13.47616958618164 10.867878913879395 46.05453109741211 7269.0 12538.0 1.9863176129683244 4.709412256876628
12.280702590942383 9.346375465393066 41.22349166870117 7270.0 12539.0 1.922189890408733 6.059935075052945
11.954667091369629 8.476945877075195 39.83156204223633 7271.0 12540.0 1.725891867136886 7.338162081496282
13.47616958618164 10.976557731628418 41.567626953125 7272.0 12541.0 0.9316310146274567 -1.534464441215994
13.258811950683594 8.694303512573242 38.675025939941406 7273.0 12542.0 1.2312948052566683 5.0754219962062255
13.367490768432617 9.672411918640137 42.844173431396484 7274.0 12543.0 0.7160035905787704 0.9065935679500766
13.041454315185547 9.237696647644043 41.78137969970703 7275.0 12544.0 1.4459628749843887 2.3556444712703892
8.259588241577148 5.868654727935791 38.060245513916016 7276.0 12545.0 2.0232130250207168 8.60514327906948
13.367490768432617 9.672411918640137 42.77524185180664 7277.0 12547.0 0.8321754747170175 -0.45142327722527875
13.15013313293457 8.368267059326172 42.783321380615234 7278.0 12548.0 1.8387359647587558 3.4480523701712213
13.367490768432617 7.607515335083008 39.85077667236328 7279.0 12549.0 0.7801697163423837 1.72215307775519
13.367490768432617 9.889769554138184 41.79038619995117 7280.0 12550.0 0.825550657770433 3.169330474325746
11.519951820373535 8.585624694824219 42.409454345703125 7281.0 12551.0 2.0232130250207168 6.7084169026419245
13.15013313293457 11.411273002624512 44.238243103027344 7282.0 12552.0 1.4399967968696934 6.25137072509166
13.258811950683594 7.2814788818359375 41.35188674926758 7283.0 12553.0 0.7210558855646467 9.333414154771962
12.17202377319336 7.716194152832031 36.46171569824219 7284.0 12554.0 1.1662845053409672 12.142354611178709
13.367490768432617 10.324484825134277 43.23258590698242 7285.0 12555.0 1.1502440277482444 7.518353512122053
12.715417861938477 7.93355131149292 38.5355224609375 7286.0 12556.0 2.0274840140248016 5.523098259931984
13.367490768432617 9.129018783569336 40.60538101196289 7287.0 12557.0 1.3918304081820132 8.60326818286253
13.258811950683594 10.650521278381348 44.645408630371094 7288.0 12558.0 1.4374399137281733 2.991008572696667
13.367490768432617 12.389382362365723 47.573307037353516 7289.0 12559.0 1.8214639165785613 -1.4434303830710369
12.389381408691406 9.998448371887207 41.722007751464844 7290.0 12560.0 2.959012741888102 -5.701422541636774
8.80298137664795 5.9773335456848145 33.83948516845703 7291.0 12561.0 1.6335423770120865 2.535835901896159
13.367490768432617 9.998448371887207 40.577232360839844 7292.0 12563.0 1.308598184151436 -0.6316178867654365
12.932775497436523 9.998448371887207 43.3785514831543 7293.0 12564.0 1.318838972725961 2.6306193536163454
10.324484825134277 8.150909423828125 39.851898193359375 7294.0 12565.0 1.8173515184102567 -6.699047787656098
12.17202377319336 7.172800064086914 37.77098083496094 7295.0 12566.0 1.514146757352815 7.1560907862919745
12.280702590942383 8.802982330322266 42.065425872802734 7296.0 12567.0 0.7740492665360099 1.898598293720125
13.367490768432617 10.541842460632324 43.687232971191406 7297.0 12568.0 0.9393289277590942 -0.45142327722527875
13.367490768432617 7.607515335083008 38.94585418701172 7298.0 12569.0 1.1005051839545243 4.174451328581134
13.258811950683594 10.10712718963623 43.82918930053711 7299.0 12570.0 0.7334340082800436 0.817433016554876
12.606739044189453 11.085236549377441 49.27194595336914 7300.0 12571.0 1.2957337528197055 12.40234065712824
13.367490768432617 10.867878913879395 46.04828643798828 7301.0 12572.0 1.4107592496091315 9.238633083127485
13.258811950683594 7.2814788818359375 37.82106018066406 7302.0 12573.0 0.9064975322979907 0.9976276260950339
13.258811950683594 10.759200096130371 46.740909576416016 7303.0 12574.0 1.4630088455764951 10.1433531443278
13.258811950683594 10.4331636428833 44.463111877441406 7304.0 12575.0 1.6571072536947586 8.32829250167789
13.258811950683594 10.4331636428833 43.797340393066406 7305.0 12576.0 2.2495010462308915 3.262237240381782
13.15013313293457 11.954667091369629 47.2497444152832 7306.0 12577.0 1.7811624708247744 6.15846316019694
13.041454315185547 10.10712718963623 42.357093811035156 7307.0 12578.0 1.2266720103519195 4.800446315021585
13.367490768432617 11.411273002624512 48.751319885253906 7308.0 12579.0 1.7473860414833897 2.3556444712703892
9.672411918640137 8.585624694824219 38.80305480957031 7309.0 12580.0 1.7178316451799898 2.3575171791814675
13.367490768432617 10.650521278381348 43.45994186401367 7310.0 12581.0 1.6864860629438558 5.978268550656782
13.367490768432617 11.519951820373535 50.545284271240234 7311.0 12582.0 1.6029421136346307 13.401844170048747
13.15013313293457 5.868654727935791 40.94644546508789 7312.0 12583.0 0.0 1.0
13.367490768432617 10.4331636428833 43.74746322631836 7313.0 12584.0 0.5018924284392935 16.942801725038972
13.367490768432617 12.8240966796875 46.775943756103516 7314.0 12585.0 1.8806625860870618 1.9004741805455914
13.367490768432617 5.325260639190674 38.361900329589844 7315.0 12586.0 0.6819006148620899 1.5325909344662374
13.258811950683594 10.324484825134277 46.609554290771484 7316.0 12587.0 2.0232130250207168 4.34714953104655
13.041454315185547 7.172800064086914 37.78809356689453 7317.0 12588.0 0.6901105803925246 10.141479637578044
13.041454315185547 10.650521278381348 42.603431701660156 7318.0 12589.0 1.9770937599552265 -0.9084670746998332
13.258811950683594 9.45505428314209 41.19438171386719 7319.0 12590.0 0.832899795761661 6.1753263021818
13.367490768432617 10.650521278381348 43.83438491821289 7320.0 12591.0 1.0850009033474324 2.3556444712703892
13.367490768432617 11.193915367126465 48.612762451171875 7321.0 12592.0 1.58827441966435 8.967404415442365
13.367490768432617 9.889769554138184 42.20130157470703 7322.0 12593.0 1.4595668698741304 7.157964293041731
13.367490768432617 9.998448371887207 45.20933532714844 7323.0 12594.0 0.7629517151500145 12.028840069713999
13.367490768432617 8.585624694824219 43.07139205932617 7324.0 12595.0 0.5498601931640105 10.438936600921108
13.258811950683594 10.650521278381348 43.41173553466797 7325.0 12596.0 1.7258919378672664 -0.2693551609353584
13.367490768432617 10.759200096130371 47.31795883178711 7326.0 12597.0 0.34185311304602706 12.250249830652157
13.367490768432617 9.346376419067383 42.192222595214844 7327.0 12598.0 0.8596953359794702 8.965530908692608
13.258811950683594 8.259588241577148 38.51313400268555 7328.0 12599.0 0.9632190067904061 8.14997139888749
10.976557731628418 10.4331636428833 42.52607727050781 7329.0 12600.0 4.148086654979927 2.1754498617302254
12.932775497436523 11.193915367126465 45.08328628540039 7330.0 12601.0 1.4182631853931291 17.841901265990014
13.041454315185547 11.302594184875488 45.10302734375 7331.0 12602.0 1.1247680335470194 16.849894160144256
13.258811950683594 11.085236549377441 46.27095031738281 7332.0 12603.0 1.9477451584720378 8.14997139888749
11.628630638122559 7.824872970581055 39.636329650878906 7333.0 12604.0 1.3607330220238558 -7.6037670500177335
13.258811950683594 10.4331636428833 43.10238265991211 7334.0 12605.0 1.247839543398766 11.685311612542833
13.367490768432617 8.150909423828125 38.05918502807617 7335.0 12606.0 1.7077562826363828 12.315055992558513
13.041454315185547 10.867878913879395 43.005615234375 7336.0 12607.0 1.8914437292992599 4.074047356611672
13.367490768432617 6.303369522094727 37.4122314453125 7337.0 12608.0 0.0 1.0
13.15013313293457 9.346375465393066 41.051578521728516 7338.0 12609.0 1.0376412769085888 -3.3476515771161472
13.367490768432617 12.2807035446167 44.851043701171875 7339.0 12610.0 1.6961308552924301 1.1759487288854351
13.041454315185547 10.867878913879395 43.18771743774414 7340.0 12611.0 0.7387389180152137 19.83340950468056
12.49806022644043 7.93355131149292 42.40592956542969 7341.0 12612.0 0.0 1.0
13.041454315185547 7.824872970581055 39.63813018798828 7342.0 12613.0 1.554992622411241 8.428694093571648
13.258811950683594 11.411273002624512 51.95450973510742 7343.0 12614.0 0.9260566616305875 15.034835897570058
13.15013313293457 8.150909423828125 37.87382507324219 7344.0 12615.0 1.1247680335470196 7.431066467476614
13.258811950683594 7.716194152832031 38.79940414428711 7345.0 12616.0 0.5185704783608835 5.887234492511819
12.389381408691406 10.10712718963623 39.75398635864258 7346.0 12617.0 1.6349084418960844 3.533463527991193
12.063345909118652 8.476945877075195 38.5971794128418 7347.0 12618.0 1.8719418148850537 1.8150606426499099
12.932775497436523 10.759200096130371 42.97754669189453 7348.0 12619.0 1.2937025161878877 1.3580168451753554
13.258811950683594 10.976557731628418 45.458683013916016 7349.0 12620.0 1.1684411907960381 7.248998351186694
12.389381408691406 9.672411918640137 43.62139892578125 7350.0 12621.0 1.1855944395962024 2.3575147991057577
11.845988273620605 10.759200096130371 46.21995162963867 7351.0 12622.0 1.0622621684158935 -3.3495219049515157
13.15013313293457 8.476945877075195 41.987247467041016 7352.0 12623.0 1.7077562826363826 8.965530908692608
13.041454315185547 10.867878913879395 45.40642166137695 7353.0 12624.0 1.4323261194520729 1.3655100733357095
13.258811950683594 8.911661148071289 39.71120834350586 7354.0 12625.0 0.4929432145634522 8.98426517735152
12.49806022644043 9.672411918640137 43.29166793823242 7355.0 12626.0 1.088673690081945 10.59102940805356
12.280702590942383 9.020339012145996 42.2731819152832 7356.0 12627.0 1.6255445911435429 7.425445947227333
13.258811950683594 12.2807035446167 51.182193756103516 7357.0 12628.0 2.532972314243024 0.18206811628992034
12.17202377319336 10.650521278381348 46.47797775268555 7358.0 12629.0 2.2681401694013092 3.5259702998308384
13.258811950683594 10.650521278381348 41.56255340576172 7359.0 12630.0 1.6775301817436077 1.8150598438112318
13.258811950683594 9.672411918640137 40.67167282104492 7360.0 12631.0 0.9409216052848992 3.4424318499219453
13.041454315185547 8.911661148071289 40.64856719970703 7361.0 12632.0 1.0706556674121435 3.6188778647255524
13.041454315185547 10.541842460632324 43.44962692260742 7362.0 12633.0 1.961720671600063 -0.45142327722527875
13.15013313293457 9.020339965820312 39.80476760864258 7363.0 12634.0 0.8851780819547871 -1.8986006737958347
13.258811950683594 11.411273002624512 42.15961456298828 7364.0 12635.0 1.6775301817436077 5.707039882971662
10.976557731628418 5.325260639190674 35.17509841918945 7365.0 12636.0 1.0110618947235235 8.770349043993052
12.606739044189453 6.846763610839844 36.68841552734375 7366.0 12637.0 0.7504278581000262 -0.9065935679500766
12.715417861938477 10.324484825134277 42.00898361206055 7367.0 12638.0 2.146003931281135 2.626869960041116
13.258811950683594 10.650521278381348 44.95940399169922 7368.0 12639.0 1.7670889719157168 6.433438841381575
12.280702590942383 10.541842460632324 42.47096633911133 7369.0 12640.0 1.8085099522789658 3.895726253821271
13.258811950683594 8.042230606079102 40.52852249145508 7370.0 12641.0 0.9632190067904061 2.7179071971004674
13.258811950683594 5.9773335456848145 34.420955657958984 7371.0 12642.0 0.8648480965172433 18.28770482180469
13.258811950683594 8.911661148071289 40.37959289550781 7372.0 12643.0 1.7043978220697955 8.601394676112768
13.15013313293457 7.607515335083008 38.0113525390625 7373.0 12644.0 0.7285371650813465 12.045700831623147
13.258811950683594 9.998448371887207 43.25827407836914 7374.0 12645.0 1.0386078149323426 5.610386103416107
13.041454315185547 7.933551788330078 41.43242263793945 7375.0 12646.0 0.9632190067904061 4.618378198731671
13.15013313293457 10.867878913879395 43.69593811035156 7376.0 12647.0 1.8658649512108463 5.614132318076942
13.258811950683594 9.78109073638916 45.18745040893555 7377.0 12648.0 1.2091401384119895 4.982514431311506
13.258811950683594 11.519951820373535 42.69620895385742 7378.0 12649.0 2.6648861528170613 0.9065935679500766
13.15013313293457 11.411273002624512 46.9388542175293 7379.0 12650.0 2.3166018679725173 2.17732256964131
13.258811950683594 8.150909423828125 36.78159713745117 7380.0 12651.0 1.3787817014266774 11.774472163938032
13.15013313293457 10.541842460632324 41.3870964050293 7381.0 12652.0 2.0232130250207168 2.2664831210365106
13.258811950683594 5.433939456939697 36.531341552734375 7382.0 12653.0 0.0 1.0
12.8240966796875 10.324484825134277 43.88883972167969 7383.0 12654.0 1.2892338340984961 0.36788244724067576
13.258811950683594 8.911660194396973 40.381290435791016 7384.0 12655.0 1.0908000412787193 9.693803373852278
13.041454315185547 10.867878913879395 42.64562225341797 7385.0 12656.0 1.6571072536947586 7.520227018871809
13.258811950683594 9.672411918640137 39.02843475341797 7386.0 12657.0 1.9309744948897363 8.96178389519309
10.976557731628418 10.215806007385254 41.54844665527344 7387.0 12658.0 1.3607330220238558 5.976398222821408
13.258811950683594 10.650521278381348 45.110633850097656 7388.0 12659.0 1.3607330220238558 4.436310881280429
12.932775497436523 8.150909423828125 36.68939971923828 7389.0 12660.0 0.881747721762846 11.59427755439787
13.15013313293457 8.585624694824219 39.41140365600586 7390.0 12661.0 1.852571747313684 3.0820426308416238
13.258811950683594 11.193915367126465 45.98523712158203 7391.0 12662.0 1.7850007037537063 8.426820586821886
13.258811950683594 7.716194152832031 40.514801025390625 7392.0 12663.0 1.299796198536612 3.5447069485654543
13.258811950683594 7.93355131149292 39.83732986450195 7393.0 12664.0 0.7336866209181598 12.677318718388591
13.041454315185547 10.324484825134277 44.66559982299805 7394.0 12665.0 1.2266720103519195 7.520227018871809
13.041454315185547 9.889769554138184 43.045623779296875 7395.0 12666.0 1.110210328658049 -5.069804654871337
12.49806022644043 7.172800064086914 38.62818908691406 7396.0 12667.0 0.0 1.0
12.17202377319336 9.78109073638916 43.242149353027344 7397.0 12668.0 2.3166019388491375 3.531590021241436
13.15013313293457 9.78109073638916 44.12762451171875 7398.0 12669.0 1.2889146424206481 6.160336666946697
13.15013313293457 10.867878913879395 44.2402458190918 7399.0 12670.0 1.5740540304859747 -5.075425175120613
12.8240966796875 8.911660194396973 41.46696853637695 7400.0 12671.0 0.8963268050690788 4.349023037796306
12.606739044189453 9.020339965820312 39.119781494140625 7401.0 12672.0 0.801512867115713 4.713159270376147
13.041454315185547 10.650521278381348 42.95713806152344 7402.0 12673.0 1.2266720103519195 6.071176115551497
12.932775497436523 10.867878913879395 41.81736373901367 7403.0 12674.0 1.9678699069421284 -0.35664300441948055
13.15013313293457 8.368267059326172 38.58880615234375 7404.0 12675.0 0.7801697163423839 5.435811215286541
11.628630638122559 9.563733100891113 42.008209228515625 7405.0 12676.0 1.8058977443638047 4.072177028776304
12.8240966796875 9.12901782989502 42.386009216308594 7406.0 12677.0 1.7043978187952404 8.51410763146733
12.49806022644043 9.78109073638916 42.092926025390625 7407.0 12678.0 0.7081336822827516 8.965530908692608
13.15013313293457 9.78109073638916 40.464202880859375 7408.0 12679.0 1.2198784118982595 6.34053127648686
13.15013313293457 9.346375465393066 43.85699462890625 7409.0 12680.0 0.9871404638766322 5.722029518206764
8.694303512573242 6.194690704345703 37.6366081237793 7410.0 12681.0 0.0 1.0
13.041454315185547 11.302594184875488 45.30534744262695 7411.0 12683.0 1.0270095240345627 -4.980644103476137
13.15013313293457 9.889769554138184 43.11206817626953 7412.0 12684.0 0.0 1.0
12.932775497436523 10.759200096130371 42.69192886352539 7413.0 12685.0 1.7984345386522977 -6.247626890506529
11.302594184875488 6.629405975341797 36.58232116699219 7414.0 12686.0 1.514146757352815 9.416954984756565
10.650521278381348 7.607515335083008 35.11507797241211 7415.0 12687.0 2.010036088015228 8.326419793766812
12.715417861938477 8.368267059326172 39.89797592163086 7416.0 12688.0 1.29370253579468 0.8118124963056003
12.715417861938477 7.933551788330078 39.11188507080078 7417.0 12689.0 1.7446992743726895 0.542457335370236
8.80298137664795 8.802982330322266 36.38945007324219 7418.0 12690.0 1.0589048526282137 -10.774971829931914
13.15013313293457 8.694303512573242 39.052146911621094 7419.0 12692.0 0.6607255468053267 4.271105906975373
13.15013313293457 11.085236549377441 46.01405334472656 7420.0 12693.0 1.4584966757257898 5.160835534101906
13.15013313293457 11.085236549377441 43.719749450683594 7421.0 12694.0 1.8433478922770652 8.51410763146733
13.15013313293457 10.10712718963623 41.64241409301758 7422.0 12695.0 1.1785507040140435 5.974521537157264
13.041454315185547 9.12901782989502 40.55839157104492 7423.0 12696.0 2.3489096758795625 3.8084415892515366
13.041454315185547 8.150909423828125 35.444480895996094 7424.0 12697.0 0.9557865355844042 1.4527971179811536
11.085236549377441 5.542618274688721 40.0350341796875 7425.0 12698.0 0.5862836043460887 4.718782170701132
8.042230606079102 5.759975910186768 36.277950286865234 7426.0 12699.0 1.0178965929996833 4.170704714500957
13.15013313293457 11.411273002624512 45.96902084350586 7427.0 12701.0 2.055957261559161 4.705666042215787
13.15013313293457 11.302594184875488 44.21281051635742 7428.0 12702.0 1.930974531681029 1.8150598438112318
13.15013313293457 8.694303512573242 43.52705764770508 7429.0 12703.0 0.5528035010389133 16.64347125494615
7.824872970581055 5.542618274688721 36.42721939086914 7430.0 12704.0 0.8888943164707689 6.160339446441749
12.932775497436523 10.10712718963623 43.017452239990234 7431.0 12706.0 2.0232130250207168 11.410335931358192
13.15013313293457 10.976557731628418 46.5035285949707 7432.0 12707.0 1.795334407793139 3.078296416180783
12.389381408691406 8.259588241577148 38.82340621948242 7433.0 12708.0 1.2518084569334205 9.873997983392442
12.932775497436523 8.585624694824219 38.707515716552734 7434.0 12709.0 0.8967555893909147 8.062684354242052
9.237696647644043 5.21658182144165 36.89904022216797 7435.0 12710.0 0.5063670557110778 8.341406649506865
5.107903003692627 5.759975910186768 34.925411224365234 7436.0 12712.0 2.6353554015591225 -1.0849146707404749
13.15013313293457 11.954666137695312 47.20016098022461 7437.0 12714.0 1.6822715295265855 6.69904698881742
12.932775497436523 7.607515335083008 38.808319091796875 7438.0 12715.0 1.1767190787406447 11.315554859713716
13.15013313293457 11.193915367126465 44.5649299621582 7439.0 12716.0 2.1027347589430367 2.539585295471388
11.085236549377441 9.020339965820312 40.056121826171875 7440.0 12717.0 0.9632190067904061 7.601894342106656
12.8240966796875 9.998448371887207 43.5060920715332 7441.0 12718.0 1.8325357402424816 5.342903650391827
13.15013313293457 10.759200096130371 45.363624572753906 7442.0 12719.0 0.5426534149177635 27.134099274925703
13.15013313293457 9.998448371887207 38.933135986328125 7443.0 12720.0 1.8245119250809487 4.252369258240751
13.15013313293457 11.954667091369629 46.0009880065918 7444.0 12721.0 1.8771686996988937 4.259862486401106
13.15013313293457 10.759200096130371 47.86091995239258 7445.0 12722.0 0.9951142794067949 13.496624442854545
7.824872970581055 5.542618274688721 37.5682487487793 7446.0 12723.0 1.514146757352815 9.05656655629476
12.606739044189453 5.651297092437744 40.473018646240234 7447.0 12725.0 0.6812690714409056 16.84240013314522
13.15013313293457 9.45505428314209 42.61040115356445 7448.0 12726.0 1.2291546224860415 6.700920495567177
13.15013313293457 8.042230606079102 38.24217224121094 7449.0 12727.0 0.716492527922272 0.6334913935151991
12.8240966796875 10.4331636428833 45.1494026184082 7451.0 12728.0 1.7935983658848584 7.429192960726851
13.041454315185547 10.541842460632324 46.43486404418945 7452.0 12729.0 1.37990974419869 2.901848021301466
12.280702590942383 11.193915367126465 47.832454681396484 7453.0 12730.0 1.3051119682501715 3.7061649093709965
12.715417861938477 10.541842460632324 41.33367156982422 7454.0 12731.0 2.0428595726905048 4.802319821771348
11.737309455871582 8.476945877075195 40.535892486572266 7455.0 12732.0 0.7387389180152137 7.423575619391964
13.041454315185547 8.476945877075195 40.2776985168457 7456.0 12733.0 0.8140676202123714 -2.8051942417459053
12.715417861938477 10.10712718963623 39.34713363647461 7457.0 12734.0 2.0232130250207168 0.09290756489471974
12.8240966796875 10.215806007385254 42.24342346191406 7458.0 12735.0 1.4236720045254754 1.088661684239991
13.041454315185547 11.737309455871582 42.44263458251953 7459.0 12736.0 1.2782339466192871 4.166954921506392
12.715417861938477 8.368267059326172 38.81656265258789 7460.0 12737.0 1.4401794215349182 -1.6273720061107138
13.041454315185547 7.824872970581055 39.994747161865234 7461.0 12738.0 1.6775301817436077 12.051320553033745
12.932775497436523 10.10712718963623 42.98990249633789 7462.0 12739.0 0.9806164275235942 6.440932868380613
2.282254457473755 1.6301817893981934 20.574665069580078 7463.0 12740.0 3.37144481261109 -12.517732279566356
8.911660194396973 6.73808479309082 37.70718002319336 7464.0 12741.0 1.93097453536016 7.787708673057414
12.49806022644043 9.889769554138184 42.64178466796875 7465.0 12743.0 1.5491575130954904 4.97689391106223
12.389381408691406 10.976557731628418 42.990447998046875 7466.0 12744.0 2.5244404074575253 -2.1735763549804688
13.041454315185547 9.237696647644043 43.88238525390625 7467.0 12745.0 0.8460823186461636 6.165957187195978
7.716194152832031 2.608290910720825 29.98666763305664 7468.0 12746.0 0.6644701817228321 -3.7840848196869814
12.932775497436523 7.498836517333984 37.16868591308594 7469.0 12748.0 0.8897389228043372 4.627745732480466
13.041454315185547 11.519951820373535 45.12655258178711 7470.0 12749.0 2.0668720283561344 2.717906398261789
13.041454315185547 10.10712718963623 42.31488800048828 7471.0 12750.0 2.4381730896893887 6.518852379277262
13.041454315185547 9.672411918640137 41.0150146484375 7472.0 12751.0 1.7114682491629039 6.793828060461896
13.041454315185547 11.085236549377441 45.966243743896484 7473.0 12752.0 1.4067571628160098 13.942425618593516
13.041454315185547 10.759200096130371 44.44899368286133 7474.0 12753.0 1.4630088455764951 4.52921764733647
13.041454315185547 10.541842460632324 46.13082504272461 7475.0 12754.0 1.554992613450513 2.264610413125426
13.041454315185547 11.193915367126465 44.488094329833984 7476.0 12755.0 1.627804813393539 7.334411889082375
13.041454315185547 9.78109073638916 41.72724914550781 7477.0 12756.0 1.1221551216473784 9.145725518232766
13.041454315185547 10.10712718963623 41.355018615722656 7478.0 12757.0 1.514146757352815 7.787708673057411
12.932775497436523 9.78109073638916 45.859619140625 7479.0 12758.0 1.8387359647587558 5.15896202735215
12.932775497436523 9.998448371887207 44.161773681640625 7480.0 12759.0 2.131269053008044 -0.1745748881295602
13.041454315185547 10.215806007385254 42.66994094848633 7481.0 12760.0 1.9309744948897363 3.4461788634214585
12.606739044189453 9.563733100891113 42.37610626220703 7482.0 12761.0 1.0361225007651584 10.0541925929326
12.932775497436523 9.563733100891113 40.11187744140625 7483.0 12762.0 1.5243582251108765 6.793828060461896
12.8240966796875 9.672411918640137 40.13048553466797 7484.0 12763.0 1.5354576469258108 8.14997139888749
13.041454315185547 9.998448371887207 43.094093322753906 7485.0 12764.0 1.6775301817436077 8.242878963782209
4.56450891494751 1.9562182426452637 25.419082641601562 7486.0 12765.0 0.0 1.0
12.17202377319336 7.933551788330078 38.6839714050293 7487.0 12766.0 1.3777790009260313 -0.3603900179189997
13.041454315185547 11.411273002624512 52.1081657409668 7488.0 12767.0 0.28062470292761765 21.826791250120873
13.041454315185547 8.042230606079102 39.25757598876953 7489.0 12768.0 0.9154388487277823 9.873997983392442
13.041454315185547 10.324484825134277 42.27696990966797 7490.0 12769.0 2.1965648655183614 -3.9830164773811028
13.041454315185547 10.976557731628418 47.51955032348633 7491.0 12770.0 1.8094258223923652 8.337660035426685
12.932775497436523 8.259588241577148 38.645347595214844 7492.0 12771.0 0.5189076797486458 7.787708673057411
12.932775497436523 11.737308502197266 50.688987731933594 7493.0 12772.0 3.431538915662756 -1.1759487288854351
12.8240966796875 10.215806007385254 44.301326751708984 7494.0 12773.0 0.9074755196230976 -0.27310217443487755
11.302594184875488 4.129794120788574 32.90604782104492 7495.0 12774.0 0.7710226374105992 11.140980770422834
12.932775497436523 10.650521278381348 44.945247650146484 7496.0 12775.0 2.0521050058938095 3.3513954117012723
13.041454315185547 9.889769554138184 39.80042266845703 7497.0 12776.0 1.2266720103519195 -0.45142327722527875
13.041454315185547 11.085236549377441 47.69820785522461 7498.0 12777.0 2.141092276559115 7.341905916081414
12.606739044189453 5.325260639190674 39.36397171020508 7499.0 12778.0 0.42831335474625165 8.605141689612287
12.8240966796875 9.998448371887207 41.07756423950195 7500.0 12779.0 2.2196784442513806 2.7141578035252385
12.932775497436523 11.411273002624512 45.7900276184082 7501.0 12780.0 1.7500728159290955 2.080668790085749
12.49806022644043 9.12901782989502 40.292808532714844 7502.0 12781.0 1.3314072044415066 8.51410763146733
12.715417861938477 7.93355131149292 38.45021057128906 7503.0 12782.0 1.1753057761908006 6.882988611857097
12.49806022644043 9.78109073638916 43.317649841308594 7504.0 12783.0 1.5031886334007465 5.073548489456463
12.389381408691406 10.759200096130371 47.880401611328125 7505.0 12784.0 1.1713167677812846 4.256115472901593
12.715417861938477 10.759200096130371 42.888877868652344 7506.0 12785.0 3.5946514057550587 -5.346653842805728
12.8240966796875 9.563733100891113 42.75 7507.0 12786.0 1.514146757352815 1.7202795710054335
